mileage,tax,mpg,engineSize,price
33534,0,83.1,1.6,9999
20681,30,58.9,1.4,14890
58097,145,62.8,2.0,17499
42195,30,54.3,1.4,14536
62266,20,70.6,2.0,12999
59447,0,74.3,1.6,7299
53785,30,62.8,2.0,11644
39207,0,76.3,1.6,11655
55457,165,52.3,3.0,18780
53801,200,47.9,3.0,25930
24193,150,62.8,2.0,23830
9641,150,30.7,4.0,82930
13953,150,54.3,1.5,18350
12998,150,32.8,3.0,43930
10936,150,48.7,2.0,26480
5126,150,49.6,2.0,25480
33333,145,53.3,2.0,14548
34979,30,56.5,1.2,11762
39358,200,47.1,2.0,16999
21700,0,67.3,1.0,10799
16520,150,41.5,1.5,21880
65401,200,47.1,2.0,18999
43052,235,44.1,3.0,16999
51708,160,49.6,2.0,16999
36942,30,55.4,1.4,11673
84332,125,50.4,1.8,9999
84535,30,61.4,2.0,8147
12687,150,32.8,3.0,43930
26785,240,38.2,3.0,26430
11636,150,38.2,2.0,32900
25200,150,55.4,2.0,16995
15683,0,67.3,1.0,11999
72643,20,65.7,2.0,13495
17956,125,52.3,1.4,9791
8501,150,49.6,2.0,25350
8619,150,44.8,2.0,25450
3510,150,49.6,2.0,25280
11999,150,38.2,2.0,33480
4521,145,46.3,1.6,22600
58680,20,68.9,1.6,11799
26153,200,47.9,2.0,18499
55856,0,74.3,1.6,8799
35930,30,64.2,2.0,13499
27385,0,74.3,1.6,12799
82785,20,67.3,2.0,11513
5756,150,47.1,1.0,20930
14476,150,42.2,1.5,20480
9583,150,41.5,1.5,22930
9377,150,38.2,2.0,33880
14362,145,41.5,1.5,21880
9999,145,38.2,2.0,33930
3793,145,50.4,3.0,34930
3294,145,40.9,2.0,21780
13450,140,52.3,3.0,29930
2749,145,44.1,1.5,24880
14882,145,52.3,1.4,20680
23548,145,65.7,2.0,19430
4510,145,50.4,3.0,33330
4563,145,48.7,2.0,29930
64685,240,42.8,3.0,24430
7523,150,44.1,1.5,21380
37998,160,50.4,3.0,23400
16581,150,42.2,1.5,21930
4521,145,39.2,2.0,29930
3854,145,48.7,2.0,28900
3452,145,39.8,2.0,28900
76860,20,67.3,2.0,11795
92930,125,56.5,2.0,12000
80120,30,62.8,2.0,10000
25988,160,50.4,2.0,17850
4521,145,39.2,2.0,32880
14257,145,54.3,1.4,18930
5412,145,38.2,2.0,36930
2415,145,40.9,2.0,24480
4521,145,50.4,2.0,26880
49373,125,61.4,2.0,19780
4526,145,42.8,2.0,26430
2000,145,49.6,1.6,20880
82970,145,53.3,2.0,12795
106420,30,64.2,2.0,11000
99590,160,49.6,2.0,12500
120500,30,64.2,2.0,10795
103040,20,68.9,2.0,7500
39562,30,62.8,2.0,13199
9244,145,32.5,3.0,52600
8968,145,48.7,2.0,23880
2541,145,39.2,3.0,43930
24833,145,55.4,1.5,17780
4599,145,38.7,2.0,26700
6785,145,35.8,3.0,46480
3500,145,48.7,2.0,24300
3841,145,49.6,1.6,20430
3452,145,39.2,3.0,49800
4521,145,39.2,2.0,27900
6524,145,38.2,2.0,31680
10931,200,40.4,2.0,21200
3524,145,43.5,1.5,26880
41402,20,68.9,2.0,10467
46526,0,67.3,1.0,9499
119880,30,64.2,2.0,11295
114520,30,64.2,2.0,14000
7791,145,34.5,3.0,43950
1870,145,37.7,2.0,33950
8910,145,32.8,3.0,45850
26885,150,37.2,4.0,60750
6888,150,38.7,2.0,28950
790,145,39.8,2.0,23950
121,145,42.8,2.0,27950
18887,145,52.3,1.4,17250
36775,145,61.4,2.0,19950
56885,145,51.4,2.0,18950
3750,145,38.2,2.0,24650
3558,145,39.2,3.0,47950
3200,145,45.6,2.0,36950
15981,150,40.9,2.0,29350
47108,150,56.5,1.4,14450
8140,145,47.1,2.0,26350
16,145,30.1,2.9,49750
6124,145,38.2,2.0,33650
1190,145,39.2,2.0,23950
3225,145,30.7,2.0,34950
34440,125,52.3,1.4,16750
26265,150,61.4,2.0,21950
125,145,39.2,2.0,26450
5800,145,50.4,2.0,28950
121,145,33.2,3.0,46950
75869,0,80.7,1.6,8500
41135,30,58.9,1.4,15000
50416,0,74.3,1.6,7599
59117,125,57.6,2.0,11000
40328,30,56.5,1.4,10499
29119,30,56.5,1.4,11000
40584,160,51.4,3.0,23499
80814,0,74.3,1.6,6299
32467,20,70.6,1.6,11000
36196,0,80.7,1.6,10000
64266,200,47.9,3.0,17000
62632,20,60.1,1.4,10000
28646,145,51.4,2.0,16499
30836,125,53.3,1.4,11499
20549,145,62.8,1.0,12000
38938,30,68.9,1.6,12999
24068,30,62.8,2.0,17999
36435,200,47.9,2.0,17999
81008,20,68.9,2.0,7699
27736,145,56.5,2.0,14699
81790,125,57.6,2.0,12000
121200,30,61.4,2.0,12000
79070,145,56.5,2.0,11500
94410,30,58.9,1.4,9895
57140,160,51.4,2.0,15295
117740,30,57.6,1.4,9500
100860,0,72.4,2.0,9500
61220,0,83.1,1.6,9000
87234,30,61.4,2.0,11499
68899,20,67.3,2.0,10000
29500,145,62.8,2.0,19985
30554,160,52.3,2.0,15950
46558,200,47.9,3.0,18950
3833,145,51.4,1.6,18450
29854,145,50.4,2.0,21500
121420,0,176.6,1.4,9795
88340,0,76.3,1.6,8295
86540,20,67.3,2.0,10495
92160,200,44.8,3.0,13500
77240,145,67.3,2.0,14795
16552,30,57.6,1.4,11450
33005,145,76.3,1.6,12950
24885,145,38.7,3.0,24750
25448,145,56.5,2.0,22750
29702,0,67.3,1.0,10950
9788,145,32.1,2.0,35850
28221,165,50.4,2.0,18500
14623,150,46.3,1.8,19000
25726,20,60.1,1.4,14200
16390,150,53.3,1.4,14400
19471,145,55.4,1.5,19300
27285,145,47.9,1.4,20000
37449,145,49.6,1.6,17000
33538,30,61.4,2.0,17700
36343,20,67.3,2.0,15000
14521,30,55.4,1.4,12500
15322,145,56.5,1.4,15400
14655,150,64.2,1.0,14450
12354,145,38.2,2.0,33950
9088,145,60.1,1.4,17950
23052,145,67.3,2.0,18600
14079,145,65.7,2.0,24700
25956,205,47.9,3.0,29950
48000,20,68.9,1.6,6695
36615,145,51.4,2.0,17499
6481,150,40.9,2.0,22450
6481,150,40.9,2.0,22450
38155,20,68.9,2.0,16000
26520,145,39.2,4.0,53950
35652,305,39.2,4.0,45950
9150,150,32.1,3.0,54950
351,150,34.9,2.0,31450
354,150,34.9,2.0,31450
998,150,47.1,2.0,32950
9970,150,49.6,2.0,26750
9647,150,50.4,2.0,29450
18254,150,61.4,1.6,19450
18885,160,44.1,2.0,19000
14755,150,60.1,2.0,22950
4500,150,38.2,2.0,39950
8500,150,33.2,3.0,61950
22652,0,72.4,1.6,13450
28685,145,55.4,3.0,21950
68454,150,58.9,2.0,19950
3003,150,38.2,2.0,35950
14738,150,42.2,1.5,23450
9527,150,42.2,1.5,23950
2936,145,51.4,2.0,26450
6552,150,47.9,1.0,21450
3544,150,40.9,2.0,28450
5500,150,44.1,2.0,28950
5520,150,44.8,1.5,23950
4541,150,51.4,1.6,21450
6521,150,39.8,1.5,28450
27258,150,39.2,4.0,54950
5044,150,23.0,5.2,95950
48540,200,47.1,2.0,18950
6500,150,48.7,2.0,26950
8955,145,44.1,2.0,30950
32655,145,39.2,4.0,46950
5345,145,38.7,2.0,25950
27554,145,61.4,2.0,16950
6525,145,51.4,1.6,21950
2500,145,29.4,4.0,74950
20589,145,56.5,2.0,16499
38770,20,67.3,2.0,12699
31332,30,56.5,1.2,10999
25720,20,70.6,2.0,13000
6844,145,67.3,2.0,22950
20,145,38.2,2.0,39950
5000,145,50.4,2.0,29950
35685,0,67.3,1.0,11950
15083,145,72.4,1.6,12995
112,145,39.8,2.0,33950
6685,145,39.2,3.0,43950
3200,145,39.2,3.0,45950
5500,145,49.6,2.0,34950
6500,150,48.7,2.0,26950
6552,150,44.1,1.5,24450
6500,150,43.5,1.5,24450
6500,150,45.6,1.0,20950
3555,150,42.2,1.5,24950
18352,150,42.8,2.0,22950
14544,150,48.7,1.4,20950
15516,145,55.4,2.0,31950
53544,145,58.9,2.0,20450
30562,145,62.8,2.0,18950
1985,145,40.9,2.0,21950
29888,145,61.4,2.0,21450
24885,145,61.4,2.0,21950
8000,145,32.8,3.0,48950
19422,150,57.7,2.0,21000
13542,145,39.8,1.5,25950
28950,145,60.1,1.0,16950
13558,150,48.7,3.0,32350
74369,30,62.8,2.0,8395
43752,555,28.8,4.0,44491
5000,145,44.8,2.0,29950
3530,145,52.3,1.6,25950
4530,145,39.8,1.5,31495
5310,145,39.8,1.5,29950
5630,145,50.4,2.0,32950
6500,145,51.4,1.6,22950
30122,150,53.3,3.0,22450
47178,165,49.6,2.0,15950
10380,30,55.4,1.4,12750
875,150,33.2,3.0,55750
15336,150,43.5,2.0,28350
44015,20,67.3,2.0,10800
24736,150,80.7,1.6,12400
46302,30,57.6,1.2,9300
66680,0,74.3,1.6,11200
42953,20,64.2,2.0,12000
47602,30,57.6,1.4,13500
48034,30,65.7,2.0,13500
6471,145,48.7,2.0,26950
40652,0,76.3,1.6,10450
32542,30,60.1,1.4,16450
33641,145,51.4,2.0,18000
53947,145,51.4,2.0,16500
21764,0,83.1,1.6,11600
22640,150,55.4,2.0,19600
20000,145,51.4,1.4,17400
26145,160,46.3,2.0,16300
40000,160,46.3,2.0,15500
12993,145,51.4,1.4,17700
33000,125,60.1,2.0,14800
12445,20,64.2,1.0,12900
38207,30,56.5,1.4,12500
34311,30,57.6,1.4,11000
25621,0,80.7,1.6,11000
23549,30,61.4,2.0,14500
32378,0,67.3,1.0,11000
26931,30,56.5,1.4,17450
43316,200,47.1,2.0,19600
31494,145,65.7,2.0,16500
29319,145,54.3,3.0,19800
26951,150,51.4,1.4,16300
17175,145,50.4,1.0,17500
33679,145,57.7,2.0,19400
62926,235,42.8,3.0,22700
50900,20,67.3,2.0,14900
22496,145,72.4,1.6,14500
41333,30,65.7,2.0,16400
34540,30,57.6,1.4,11300
28337,20,61.4,1.4,12800
26382,150,56.5,2.0,14500
40424,125,53.3,1.4,12000
27226,20,70.6,1.6,12400
33459,325,32.8,2.5,26200
21565,200,47.9,2.0,19200
4984,30,58.9,1.4,15500
22133,145,40.4,2.0,23500
11369,20,65.7,2.0,16500
9134,145,48.7,2.0,25300
21000,145,50.4,1.4,19000
19856,30,56.5,1.4,17400
55000,125,53.3,1.4,7800
73872,150,70.6,2.0,18500
13466,20,62.8,1.0,12600
36943,150,51.4,1.4,16000
54766,125,53.3,1.4,7200
59438,125,58.9,2.0,9000
19836,145,65.7,2.0,17000
41185,200,47.1,2.0,19400
30000,200,47.1,2.0,19600
40000,260,41.5,3.0,22200
14502,0,67.3,1.0,11100
42118,145,67.3,2.0,16400
14510,30,58.9,1.4,16100
57000,20,68.9,1.6,11900
54425,30,57.6,1.4,14000
41921,30,61.4,2.0,12800
56603,30,58.9,1.4,11800
32412,125,57.6,2.0,13100
69682,260,41.5,3.0,19400
36935,145,70.6,1.6,12000
54890,125,60.1,2.0,13300
48747,150,47.9,1.4,15850
29526,0,67.3,1.0,11000
16375,125,60.1,2.0,15800
18954,125,53.3,1.4,11400
30000,160,51.4,2.0,17100
38564,145,52.3,2.0,16700
74904,125,57.6,2.0,14050
30116,145,55.4,1.0,16200
46557,200,47.1,2.0,19400
37874,30,58.9,1.4,12300
55000,0,74.3,1.6,10400
25000,125,53.3,1.4,13500
12650,0,76.3,1.6,11300
11396,145,42.2,1.5,19100
15421,145,67.3,1.0,11500
40510,200,47.9,2.0,13700
53900,20,60.1,1.4,9200
18476,145,47.9,1.4,18200
30804,30,60.1,1.4,17000
13811,145,52.3,1.4,17700
46525,160,49.6,2.0,16200
25000,20,65.7,2.0,15300
24642,30,55.4,1.4,11300
32106,145,74.3,1.6,13800
30999,30,64.2,2.0,12900
9450,145,70.6,1.4,16700
52074,145,56.5,2.0,15700
51541,200,40.9,2.0,17450
16000,145,56.5,2.0,19200
16813,145,47.9,1.4,16200
36000,145,55.4,1.4,11300
33507,30,61.4,2.0,14800
20000,145,34.0,3.0,37700
21732,125,52.3,1.4,14400
28105,30,62.8,2.0,16600
12889,145,50.4,1.4,20700
18725,20,61.4,1.4,14000
23212,125,53.3,1.4,13500
42103,125,57.6,2.0,17200
21218,30,65.7,2.0,19000
37344,30,62.8,2.0,16800
28047,145,47.9,1.4,17700
40573,0,74.3,1.6,9800
19005,150,51.4,2.0,19500
22040,150,55.4,2.0,27000
30590,30,56.5,0.0,12000
26240,160,50.4,2.0,18500
35002,30,57.6,1.4,11000
47098,145,70.6,1.6,14000
49826,30,55.4,1.2,9000
35981,30,55.4,1.4,13000
16340,145,55.4,1.4,14300
24168,160,49.6,2.0,17500
36921,30,58.9,1.4,12800
32596,150,57.6,1.4,11800
33638,20,65.7,2.0,15200
22300,145,76.3,1.6,13200
23785,145,70.6,1.4,15800
13510,145,61.4,1.4,13700
36120,0,76.3,1.6,10995
27626,150,67.3,1.0,11495
49359,20,67.3,2.0,13800
9610,145,41.5,2.0,27000
15144,0,67.3,1.0,11300
11032,150,55.4,1.5,16000
4552,150,55.4,1.4,14450
34076,0,76.3,1.6,12800
24756,125,52.3,1.4,16300
41854,325,29.4,4.0,49500
42164,30,62.8,2.0,16500
44457,30,68.9,1.6,13500
41816,0,67.3,1.0,10500
32389,150,61.4,2.0,22300
36867,20,68.9,2.0,15500
19542,30,62.8,2.0,17500
14390,30,56.5,1.4,15700
13842,20,72.4,1.6,12200
23994,145,49.6,1.4,19600
23611,145,60.1,1.0,18500
30092,30,64.2,2.0,17200
33187,20,70.6,2.0,16000
28072,20,70.6,2.0,16000
27642,30,56.5,1.4,12900
30233,145,72.4,2.0,16000
45907,30,64.2,2.0,15800
45211,145,51.4,2.0,17500
45188,20,72.4,1.6,13000
20578,160,49.6,2.0,19500
19333,20,60.1,1.4,16400
31731,145,52.3,2.0,18000
37655,20,68.9,2.0,16000
16133,0,67.3,1.0,11800
20048,0,67.3,1.0,10800
29924,160,46.3,1.8,19500
36496,145,53.3,2.0,17500
22889,145,67.3,2.0,15700
54181,145,67.3,1.6,16400
38895,125,58.9,2.0,17000
17560,145,54.3,1.4,16700
25302,145,74.3,2.0,16500
26012,20,61.4,1.4,12500
36967,30,61.4,2.0,17000
26059,30,57.6,1.4,16800
44912,205,47.9,2.0,18800
22383,150,60.1,1.0,15000
32472,30,55.4,1.4,13000
41329,20,68.9,1.6,13700
25986,165,51.4,2.0,21500
29701,20,62.8,1.4,11500
10844,150,70.6,1.4,17000
5638,145,38.2,2.0,32000
43528,30,65.7,2.0,18300
23541,145,51.4,1.4,16000
27607,200,40.9,0.0,27000
38403,200,47.9,2.0,13000
28065,125,51.4,1.4,16500
32498,150,52.3,2.0,18300
52775,20,72.4,1.6,15300
42235,145,60.1,1.4,14000
18000,150,52.3,1.4,17400
29544,0,67.3,1.0,9600
94940,30,61.4,2.0,13500
72260,0,176.6,1.4,11295
93080,145,55.4,3.0,12000
124460,145,55.4,2.0,7195
60770,30,64.2,2.0,11495
108950,20,68.9,2.0,7295
99280,20,67.3,2.0,10000
64850,145,47.9,2.0,13500
107200,200,47.9,3.0,11295
104290,125,60.1,2.0,8795
53460,30,60.1,2.0,14000
100000,20,68.9,2.0,8195
90430,145,55.4,2.0,11795
76890,30,67.3,2.0,13500
93060,20,67.3,2.0,9795
97530,20,72.4,1.6,13000
60670,145,55.4,2.0,11795
101300,20,68.9,2.0,7500
84790,30,65.7,2.0,12795
69670,145,53.3,2.0,10500
111700,20,68.9,2.0,7295
46771,145,47.1,1.8,15000
77128,20,67.3,2.0,11000
67830,0,80.7,1.6,8099
79252,30,65.7,2.0,13999
92083,145,56.5,2.0,10499
57716,235,43.5,3.0,22999
33035,0,74.3,1.6,11000
37847,30,55.4,1.4,9999
21872,125,53.3,1.4,10000
66851,30,60.1,2.0,12499
15830,200,47.1,3.0,25999
26818,200,47.9,3.0,21999
48904,200,47.9,2.0,17499
46919,235,42.8,3.0,23499
16897,145,56.5,1.5,19499
31237,20,65.7,2.0,14999
67044,20,72.4,2.0,12699
27961,30,67.3,2.0,15499
21794,125,56.5,2.0,13799
51493,20,67.3,2.0,11499
48521,200,42.2,2.0,13000
63945,20,68.9,2.0,9500
31446,20,58.9,1.4,14000
36516,150,53.3,2.0,12500
30945,0,67.3,1.0,10500
32863,150,47.9,1.4,17500
34236,115,50.0,2.0,17500
21713,0,76.3,1.6,11300
47805,200,43.5,1.8,11299
31088,20,70.6,2.0,14499
74413,125,57.6,2.0,10699
38711,20,70.6,2.0,15000
92749,145,55.4,2.0,11999
45748,160,51.4,2.0,14999
29741,125,52.3,1.4,16295
59595,30,65.7,2.0,9495
18330,200,47.9,2.0,17995
56000,20,72.4,1.6,10750
21022,145,51.4,1.4,16489
10722,145,61.4,1.6,19000
12928,150,51.4,1.6,19300
29928,30,57.6,1.4,14800
20567,30,57.6,1.4,11300
20405,145,47.1,1.8,18100
33802,20,67.3,2.0,15400
49989,555,26.4,4.2,26995
100730,325,19.3,4.2,8995
21134,145,49.6,2.0,17980
36974,20,68.9,2.0,13398
16675,200,47.9,2.0,18995
54495,125,57.6,3.0,14995
37520,150,47.1,1.8,18995
48000,0,74.3,1.6,9395
13671,145,52.3,1.4,20350
9938,145,65.7,1.0,15000
44821,0,80.7,1.6,9500
16948,20,70.6,1.6,13000
36867,235,38.7,2.0,11989
26584,0,67.3,1.0,9190
33737,160,50.4,2.0,15890
18693,145,55.4,2.0,14290
5033,145,55.4,1.0,16235
15917,145,55.4,2.0,17399
27347,30,62.8,2.0,15199
86555,20,67.3,2.0,12599
64962,145,64.2,2.0,15000
21362,20,70.6,1.6,11499
36746,125,57.6,2.0,14299
35606,20,68.9,1.6,13499
23947,30,64.2,2.0,12699
38176,0,76.3,1.6,10175
27097,30,62.8,2.0,17000
38573,125,57.6,2.0,15499
46333,30,61.4,2.0,9500
81190,20,68.9,2.0,13000
64880,30,62.8,2.0,12295
85340,160,50.4,2.0,15000
38375,0,67.3,1.0,9699
84252,30,64.2,2.0,14499
82943,200,47.9,2.0,10999
84356,200,47.9,2.0,12699
84778,30,65.7,2.0,11675
21161,20,67.3,2.0,12900
43133,0,74.3,1.6,7714
27501,30,55.4,1.4,12500
30000,0,67.3,1.0,9999
71920,30,65.7,2.0,10099
18469,20,68.9,2.0,11299
55689,30,60.1,2.0,13999
77111,30,65.7,2.0,8599
28367,145,49.6,1.4,19599
65675,555,28.5,4.1,17999
24069,145,52.3,2.0,18400
29961,20,70.6,2.0,16000
41252,30,53.3,2.0,16800
28801,30,57.6,1.2,10485
65000,0,74.3,1.6,6485
71787,30,61.4,2.0,11399
15759,30,61.4,2.0,20499
56040,30,61.4,2.0,12199
5977,145,48.7,1.0,16500
37004,20,70.6,2.0,15000
40187,0,74.3,2.0,15000
30984,145,68.9,2.0,18500
19645,0,67.3,1.0,11600
29777,160,49.6,2.0,18900
20451,145,53.3,2.0,17000
17608,0,76.3,1.6,11399
36477,0,67.3,1.0,10599
57397,0,80.7,1.6,8751
54292,0,80.7,1.6,10199
68446,0,74.3,1.6,8199
92064,20,70.6,2.0,10799
50577,30,65.7,2.0,9499
73471,30,65.7,2.0,13312
45799,20,70.6,2.0,12914
12067,20,60.1,1.4,15879
17918,145,47.9,2.0,19299
27666,30,65.7,2.0,12300
26991,20,65.7,2.0,16000
29563,20,65.7,2.0,15800
48297,0,80.7,1.6,9499
44531,20,67.3,2.0,13100
50900,30,65.7,2.0,13502
38673,0,76.3,1.6,9432
13741,30,56.5,1.4,11799
48548,30,62.8,2.0,11941
35622,20,70.6,1.6,11332
55162,30,61.4,2.0,17199
29110,160,50.4,2.0,19499
29454,0,74.3,2.0,15500
26894,145,56.5,1.5,15300
36459,30,67.3,2.0,16800
25842,145,62.8,2.0,18300
23592,30,55.4,1.4,15700
17358,0,74.3,1.6,12000
36639,30,57.6,1.4,10800
29987,125,58.9,2.0,20999
30854,0,76.3,1.6,10899
46942,0,74.3,1.6,7099
10747,30,55.4,1.4,12681
56104,0,74.3,1.6,8499
87393,30,64.2,2.0,12499
61710,30,65.7,2.0,10000
24672,30,64.2,2.0,12866
33560,0,76.3,1.6,10289
26862,125,49.6,2.0,17400
34890,30,62.8,2.0,17000
24259,20,70.6,2.0,12300
23121,30,58.9,1.4,14499
60028,0,74.3,1.6,7699
32726,30,61.4,2.0,14399
28015,145,64.2,2.0,19499
30595,20,70.6,2.0,15499
32365,125,53.3,1.4,8889
28831,145,70.6,1.6,14250
27376,20,70.6,1.6,14278
47881,145,56.5,2.0,16999
70284,20,68.9,2.0,9499
15044,145,52.3,1.6,20550
80951,30,61.4,2.0,12170
32657,125,56.5,3.0,15486
33391,200,42.8,1.8,18500
30177,145,56.5,2.0,22500
53342,30,65.7,2.0,15200
15844,145,50.4,1.8,19000
44638,30,62.8,2.0,15300
15004,145,55.4,1.5,16000
29606,0,67.3,1.0,11400
9676,145,53.3,1.5,16999
37113,200,47.1,2.0,18450
8397,145,53.3,1.6,22500
44156,20,70.6,2.0,14315
13483,160,50.4,2.0,19995
29584,160,43.5,1.8,13799
18830,20,60.1,1.0,13999
29328,0,67.3,1.0,11999
21246,20,64.2,1.0,11199
44493,145,65.7,2.0,15699
65604,0,74.3,1.6,8150
123445,30,64.2,2.0,10950
52500,580,21.0,4.2,33950
10000,150,29.7,2.9,54500
37141,0,74.3,1.6,8150
55317,200,47.9,2.0,12350
46665,20,70.6,2.0,13676
52519,20,72.4,1.6,11871
24339,145,47.9,2.0,16999
37920,20,68.9,2.0,10955
54150,30,58.9,1.4,12046
29613,0,83.1,1.6,11646
38689,20,72.4,1.6,11000
78205,20,68.9,1.6,9705
25793,125,58.9,2.0,15599
17855,30,64.2,2.0,17699
19865,0,76.3,1.6,10999
22579,555,28.2,4.0,44991
19068,150,56.5,2.0,22991
32707,200,42.8,1.8,16900
87652,0,74.3,2.0,10999
80973,20,68.9,2.0,9399
35662,145,70.6,2.0,19999
21968,145,56.5,2.0,19499
75187,125,53.3,1.4,6999
74074,145,55.4,2.0,12690
91334,0,83.1,1.6,8299
38537,20,68.9,2.0,10999
69888,0,80.7,1.6,8554
20466,0,67.3,1.0,11773
76866,145,55.4,2.0,10874
57309,125,53.3,1.4,9235
28194,145,68.9,2.0,19999
67376,200,47.9,2.0,13991
45128,160,50.4,2.0,17491
46324,300,34.9,2.5,29991
71734,20,70.6,2.0,11991
41677,235,38.2,3.0,24991
26522,145,47.9,3.0,33991
31739,145,68.9,2.0,20000
75494,30,64.2,2.0,12799
75891,200,47.1,2.0,17550
23307,0,67.3,1.0,11299
60834,20,67.3,2.0,12000
56123,0,74.3,1.6,7799
74408,145,53.3,3.0,12750
4284,150,33.2,2.0,28990
29332,165,50.4,3.0,23490
13425,150,62.8,2.0,24490
28895,30,55.4,1.4,13990
44717,160,50.4,2.0,19690
40293,160,49.6,2.0,17190
77701,125,57.6,2.0,10100
36281,0,74.3,1.6,10999
53531,30,61.4,2.0,16999
33007,20,72.4,2.0,13375
31223,20,67.3,2.0,11999
34886,0,76.3,1.6,10499
71836,30,57.6,1.4,8999
40001,160,50.4,2.0,21490
38300,145,43.5,2.0,27490
738,145,43.5,1.5,22990
2500,145,44.1,1.5,27990
78011,20,68.9,2.0,9299
60585,0,80.7,1.6,8799
31744,125,50.4,2.0,14699
7500,145,47.1,2.0,33990
52133,125,58.9,2.0,17190
39255,20,70.6,1.6,16290
18190,30,58.9,1.4,14690
52838,260,35.8,3.0,20490
14060,145,32.1,2.0,30490
8792,145,55.4,1.0,17690
21829,145,70.6,2.0,23990
6453,145,49.6,1.6,19790
6500,145,39.2,3.0,43990
29311,145,40.4,2.0,28190
35916,20,68.9,2.0,16490
16353,125,51.4,1.4,17490
5183,145,54.3,1.4,18990
35506,235,37.7,2.0,25690
33574,145,76.3,1.6,13290
16975,555,28.2,4.0,43990
37534,20,67.3,2.0,17290
3798,145,37.2,2.0,33490
11802,145,65.7,2.0,23490
25249,145,67.3,1.0,13490
7903,145,67.3,1.0,12990
10,145,32.5,2.0,34990
17713,150,76.3,1.6,13690
10436,150,55.4,1.4,14990
74896,235,42.2,3.0,27490
16744,145,55.4,1.5,18290
29957,160,50.4,2.0,17990
77818,200,47.9,3.0,28990
42395,30,60.1,1.4,15990
28500,150,58.9,2.0,22490
37870,205,47.1,2.0,21490
1500,145,40.9,1.5,26990
3500,145,40.9,1.5,27490
20473,145,57.7,2.0,17990
11479,145,62.8,2.0,25990
17711,145,65.7,2.0,23990
5200,145,45.6,2.0,30990
5000,145,32.1,2.0,34490
4000,145,47.9,2.0,29490
6000,145,45.6,2.0,29990
2000,145,50.4,2.0,29990
8500,145,42.8,2.0,26950
48669,125,61.4,3.0,19990
6000,145,33.2,3.0,45990
96300,20,68.9,2.0,8000
4654,145,45.6,2.0,28990
24780,125,51.4,1.4,15480
31064,0,67.3,1.0,9245
500,145,39.8,1.5,27990
1780,145,40.9,2.0,29790
30390,30,56.5,1.4,13490
26653,145,53.3,2.0,21290
9124,145,47.9,2.0,27490
6392,145,50.4,3.0,39990
320,145,29.7,2.5,42490
7000,150,47.9,2.0,29990
44331,125,52.3,1.4,10290
69410,125,58.9,2.0,12795
53540,205,47.9,2.0,12195
108220,150,54.3,2.0,9000
104460,0,83.1,1.6,7295
68310,20,65.7,2.0,13500
91400,20,67.3,2.0,8695
51,145,30.1,2.5,53990
1624,145,38.7,2.0,26990
5500,145,38.7,2.0,25990
8000,145,47.1,2.0,29990
2500,145,40.9,2.0,23490
4000,145,40.9,2.0,23290
4000,145,39.8,1.5,28490
3955,145,51.4,2.0,29990
38497,30,61.4,2.0,14490
80,145,38.7,2.0,28490
32969,30,55.4,1.4,12490
13742,30,55.4,1.4,12690
46940,145,47.9,2.0,17290
9735,145,58.9,3.0,29990
22266,30,55.4,1.4,10799
9807,145,67.3,1.0,12980
94000,300,38.2,3.0,16494
36181,20,70.6,1.6,15500
7020,150,64.2,1.6,17599
31000,20,68.9,1.6,14500
77700,125,58.9,2.0,17000
106000,200,44.8,3.0,13250
10,145,39.2,3.0,54990
55781,200,39.8,2.0,20490
66790,205,47.9,2.0,15500
71960,125,60.1,2.0,12500
100230,150,56.5,2.0,7500
98520,20,68.9,2.0,7295
88230,0,74.3,2.0,10500
54080,160,49.6,2.0,11000
12500,150,44.1,2.0,25490
23000,150,58.9,2.0,20990
25000,150,60.1,1.0,18790
99740,0,72.4,2.0,9795
103370,20,60.1,1.4,10000
68180,160,44.1,2.0,18500
55150,160,50.4,2.0,13295
96230,30,64.2,2.0,11695
73010,200,47.1,2.0,17000
77590,30,64.2,2.0,9000
116310,0,83.1,1.6,7500
50500,160,46.3,2.0,16490
42869,30,55.4,1.2,9290
27647,150,52.3,3.0,26490
38431,20,68.9,2.0,11990
76640,30,62.8,2.0,13795
82820,260,41.5,3.0,20000
76518,260,41.5,3.0,20295
5500,145,35.3,2.0,47990
27280,145,47.9,1.4,10790
16872,150,55.4,1.4,12990
25189,150,47.1,1.8,19290
71870,200,47.1,2.0,18000
68260,30,62.8,2.0,11295
111890,20,70.6,2.0,11500
120860,125,60.1,2.0,10500
79500,20,70.6,2.0,11795
103160,145,55.4,2.0,7995
6450,145,46.3,1.6,26490
1928,150,60.1,1.0,17290
25103,0,67.3,1.0,12490
25774,150,57.6,1.4,12290
45000,20,68.9,2.0,11490
37091,150,43.5,2.0,24290
101860,30,57.6,1.4,11000
83990,30,61.4,2.0,11000
81590,30,61.4,2.0,11895
113420,205,47.1,2.0,10000
111460,30,61.4,2.0,11000
75550,30,62.8,2.0,11500
129680,30,64.2,2.0,6000
48860,20,70.6,2.0,14000
118330,30,64.2,2.0,10500
84380,0,74.3,2.0,11000
113110,20,67.3,2.0,9795
76070,30,61.4,2.0,15000
96840,125,57.6,2.0,7500
97150,20,72.4,2.0,10695
90620,30,61.4,2.0,13000
104550,145,56.5,2.0,8795
